ID,FROM,TO,CU,CUS,AS
B301,102,105,0.25,0.045,0.33
B301,105,108,0.197,0.176,0.28
B301,108,111,0.189,0.113,2.52
B301,111,114,0.35,0.046,0.21
B301,114,117,0.192,0.015,0.06
B301,117,120,0.217,0.039,0.29
B301,120,123,0.179,0.009,0.1
B301,123,126,0.178,0.011,0.08
B301,126,129,0.162,0.011,0.05
B301,129,132,0.196,0.013,0.08
B301,132,135,0.27,0.015,0.13
B302,0,3,0.04,0.02,0.0
B302,3,6,0.052,0.038,0.0
B302,6,9,0.064,0.054,0.0
B302,9,12,0.012,0.01,0.0
B302,12,15,0.028,0.013,0.0
B302,15,18,0.028,0.013,0.0
B302,18,21,0.058,0.028,0.0
B302,21,24,0.54,0.452,0.0
B302,24,27,0.28,0.369,0.8
B302,27,30,0.365,0.238,1.85
B302,30,33,0.175,0.238,1.85
B302,33,36,0.5,0.238,1.85
B302,36,39,0.26,0.238,1.85
B302,39,42,0.265,0.148,1.25
B302,42,45,0.15,0.148,1.25
B302,45,48,0.15,0.148,1.25
B302,48,51,0.14,0.148,1.25
B302,51,54,0.135,0.148,1.25
B302,54,57,0.155,0.048,0.7
B302,57,60,0.305,0.108,1.1
B302,60,63,0.196,0.028,1.01
B302,63,66,0.163,0.021,0.23
B302,66,69,0.227,0.037,0.44
B302,69,72,0.295,0.085,0.42
B302,72,75,0.25,0.044,0.25
B302,75,78,0.31,0.107,0.28
B302,78,81,0.246,0.081,0.33
B302,81,84,0.199,0.034,0.36
B302,84,87,0.56,0.254,0.73
B302,87,90,0.31,0.194,0.54
B302,90,93,0.38,0.046,0.11
B302,93,96,0.032,0.005,0.99
B302,96,99,0.062,0.005,1.4
B302,99,102,0.058,0.005,1.63
B302,102,105,0.03,0.005,1.2
B302,105,108,0.228,0.032,0.12
B302,108,111,0.275,0.099,0.13
B302,111,114,0.36,0.02,0.27
B302,114,117,0.25,0.196,0.22
B302,117,120,0.265,0.164,0.025
B302,120,123,0.38,0.226,0.29
B302,123,126,0.4,0.226,0.06
B302,126,129,0.325,0.222,0.07
B302,129,132,0.375,0.15,1.8
B302,132,135,0.35,0.214,0.24
B303,0,3,0.033,0.011,5.1
B303,3,6,0.017,0.009,1.2
B303,6,9,0.011,0.009,2.05
B303,9,12,0.019,0.013,2.45
B303,12,15,0.011,0.009,3.2
B303,15,18,0.023,0.009,6.8
B303,18,21,0.025,0.007,2.45
B303,21,24,0.022,0.009,2.8
B303,24,27,0.145,0.108,1.1
B303,27,30,0.24,0.302,0.8
B303,30,33,0.485,0.302,0.8
B303,33,36,0.54,0.302,0.8
B303,36,39,0.295,0.302,0.8
B303,39,42,0.405,0.546,0.55
B303,42,45,0.445,0.546,0.55
B303,45,48,0.85,0.546,0.55
B303,48,51,0.605,0.546,0.55
B303,51,54,0.485,0.546,0.55
B303,54,57,0.505,0.543,0.45
B303,57,60,0.615,0.543,0.45
B303,60,63,0.585,0.543,0.45
B303,63,66,0.465,0.543,0.45
B303,66,69,0.59,0.543,0.45
B303,69,72,0.365,0.34,0.5
B303,72,75,0.29,0.34,0.5
B303,75,77,0.39,0.34,0.5
B304,0,3,0.023,0.018,1.35
B304,3,6,0.021,0.018,1.45
B304,6,9,0.011,0.01,2.85
B304,9,12,0.021,0.02,3.85
B304,12,15,0.041,0.011,6.2
B304,15,18,0.014,0.012,1.4
B304,18,21,0.011,0.01,1.5
B304,21,24,0.016,0.016,2.55
B304,24,27,0.43,0.34,0.5
B304,27,30,0.415,0.34,0.5
B304,30,33,0.46,0.443,0.5
B304,33,36,0.58,0.443,0.5
B304,36,39,0.505,0.443,0.5
B304,39,42,0.46,0.443,0.5
B304,42,45,0.425,0.443,0.5
B304,45,48,0.315,0.388,1.35
B304,48,51,0.415,0.388,1.35
B304,51,54,0.445,0.388,1.35
B304,54,57,0.525,0.388,1.35
B304,57,60,0.54,0.388,1.35
B304,60,63,0.665,0.575,0.6
B304,63,66,0.725,0.575,0.6
B304,66,69,0.485,0.575,0.6
B304,69,72,0.605,0.575,0.6
B304,72,75,0.625,0.575,0.6
B304,75,78,0.625,0.63,2.0
B304,78,81,0.855,0.63,2.0
B304,81,84,0.79,0.63,2.0
B304,84,87,0.27,0.1,1.12
B304,87,90,0.33,0.224,0.92
B304,90,93,0.345,0.052,0.34
B304,93,96,0.385,0.073,0.18
B304,96,99,0.026,0.005,0.58
B304,99,102,0.023,0.005,0.57
B304,102,105,0.02,0.005,0.39
B304,105,108,0.116,0.011,0.69
B304,108,111,0.123,0.023,3.05
B304,111,114,0.019,0.007,0.76
B305,0,3,0.029,0.018,3.55
B305,3,6,0.023,0.02,2.2
B305,6,9,0.041,0.022,3.1
B305,9,12,0.084,0.056,4.5
B305,12,15,0.25,0.256,0.65
B305,15,18,0.115,0.108,0.35
B305,18,21,0.146,0.117,0.95
B305,21,24,0.083,0.06,3.95
B305,24,27,0.032,0.016,0.45
B305,27,30,0.024,0.017,0.65
B305,30,33,0.037,0.034,1.35
B305,33,36,0.067,0.058,0.95
B305,36,39,0.096,0.077,2.55
B305,39,42,0.193,0.192,1.55
B305,42,45,0.083,0.026,6.65
B305,45,48,0.71,0.63,2.0
B305,48,51,0.56,0.63,2.0
B305,51,54,0.52,0.266,9.95
B305,54,57,0.42,0.266,9.95
B305,57,60,0.46,0.266,9.95
B305,60,63,0.4,0.266,9.95
B305,63,66,0.405,0.266,9.95
B305,66,69,0.27,0.158,2.6
B305,69,72,0.155,0.148,0.85
B305,72,75,0.14,0.148,0.85
B305,75,78,0.135,0.09,0.0
B305,78,81,0.13,0.09,0.0
B305,81,84,0.113,0.124,0.0
B305,84,87,0.18,0.124,0.0
B305,87,90,0.175,0.124,0.0
B305,90,93,0.175,0.124,0.0
B305,93,96,0.145,0.12,2.2
B305,96,99,0.12,0.12,2.2
B305,99,102,0.225,0.12,2.2
B305,102,105,0.14,0.12,2.2
B305,105,108,0.145,0.09,0.0
B305,108,111,0.14,0.09,0.0
B305,111,114,0.15,0.09,0.0
B305,114,117,0.16,0.09,0.0
B305,117,120,0.305,0.034,0.1
B305,120,123,0.35,0.093,0.47
B305,123,126,0.315,0.228,0.48
B305,126,129,0.32,0.218,1.57
B305,129,132,0.35,0.15,0.6
B305,132,135,0.315,0.15,0.91
B306,0,3,0.036,0.004,2.2
B306,3,6,0.032,0.004,3.35
B306,6,9,0.035,0.004,2.1
B306,9,12,0.028,0.004,2.95
B306,12,15,0.011,0.004,2.75
B306,15,18,0.044,0.004,2.75
B306,18,21,0.043,0.004,2.3
B306,21,24,0.048,0.004,2.9
B306,24,27,0.06,0.004,4.6
B306,27,30,0.064,0.004,5.85
B306,30,33,0.065,0.004,5.8
B306,33,36,0.049,0.004,2.55
B306,36,39,0.175,0.098,2.6
B306,39,42,0.072,0.016,2.3
B306,42,45,0.045,0.009,1.5
B306,45,48,0.149,0.012,1.55
B306,48,51,0.059,0.011,2.4
B306,51,54,0.111,0.072,0.025
B306,54,57,0.139,0.106,0.025
B306,57,60,0.028,0.005,3.05
B306,60,63,0.02,0.005,2.6
B306,63,66,0.014,0.005,6.25
B306,66,69,0.034,0.015,8.35
B306,69,72,0.063,0.004,0.85
B306,72,75,0.135,0.044,0.0
B306,75,78,0.65,0.49,2.7
B306,78,81,0.615,0.49,2.7
B306,81,84,0.655,0.49,2.7
B306,84,87,0.725,0.49,2.7
B306,87,90,0.42,0.49,2.7
B306,90,93,0.79,0.49,2.0
B306,93,96,0.25,0.49,2.0
B306,96,99,0.6,0.49,2.0
B306,99,102,0.655,0.49,2.0
B306,102,103,0.705,0.49,2.0
B308,0,3,0.064,0.005,1.0
B308,3,6,0.069,0.004,0.75
B308,6,9,0.223,0.136,0.9
B308,9,12,0.169,0.064,0.75
B308,12,15,0.039,0.004,0.9
B308,15,18,0.039,0.004,0.45
B308,18,21,0.032,0.004,1.0
B308,21,24,0.028,0.004,0.8
B308,24,27,0.034,0.013,3.65
B308,27,30,0.035,0.011,3.2
B308,30,33,0.041,0.009,2.9
B308,33,36,1.055,0.64,1.35
B308,36,39,0.875,0.64,1.35
B308,39,42,0.845,0.64,1.35
B308,42,45,0.7,0.64,1.35
B308,45,48,0.51,0.64,1.35
B308,48,51,0.42,0.48,15.1
B308,51,54,0.405,0.48,15.1
B308,54,57,0.565,0.48,15.1
B308,57,60,0.855,0.48,15.1
B308,60,63,0.66,0.48,15.1
B308,63,66,0.415,0.36,3.7
B308,66,69,0.237,0.36,3.7
B308,69,72,0.5,0.36,3.7
B308,72,75,0.34,0.36,3.7
B308,75,78,0.875,0.36,3.7
B308,78,81,1.81,0.55,2.75
B308,81,84,0.395,0.55,2.75
B308,84,87,0.33,0.55,2.75
B308,87,90,0.89,0.55,2.75
B308,90,93,0.5,0.55,2.75
B308,93,96,0.34,0.206,2.0
B308,96,99,0.235,0.206,2.0
B308,99,102,0.184,0.206,2.0
B308,102,105,0.233,0.206,2.0
B308,105,108,0.325,0.206,2.0
B308,108,111,0.445,0.234,2.15
B308,111,114,0.171,0.234,2.15
B308,114,117,0.52,0.286,1.0
B308,117,118,0.22,0.116,0.79
B309,0,3,0.032,0.007,1.8
B309,3,6,0.016,0.009,0.85
B309,6,9,0.012,0.009,0.3
B309,9,12,0.012,0.009,0.4
B309,12,15,0.029,0.015,0.9
B309,15,18,0.027,0.011,2.0
B309,18,21,0.017,0.011,1.0
B309,21,24,0.018,0.011,1.75
B309,24,27,0.028,0.013,3.0
B309,27,30,0.017,0.009,2.55
B309,30,33,0.017,0.009,1.6
B309,33,36,0.03,0.013,6.25
B309,36,39,0.22,0.286,1.0
B309,39,42,0.275,0.286,1.0
B309,42,45,0.137,0.24,0.7
B309,45,48,0.231,0.24,0.7
B309,48,51,0.395,0.24,0.7
B309,51,54,0.28,0.24,0.7
B309,54,57,0.221,0.24,0.7
B309,57,60,0.215,0.2,0.85
B309,60,63,0.248,0.2,0.85
B309,63,66,0.25,0.2,0.85
B309,66,69,0.188,0.2,0.85
B309,69,72,0.135,0.2,0.85
B309,72,75,0.49,0.218,1.15
B309,75,78,0.169,0.218,1.15
B309,78,81,0.199,0.218,1.15
B309,81,84,0.179,0.218,1.15
B309,84,87,0.151,0.218,1.15
B309,87,90,0.169,0.154,0.7
B309,90,93,0.243,0.154,0.7
B309,93,96,0.245,0.154,0.7
B309,96,99,0.182,0.154,0.7
B309,99,102,0.133,0.154,0.7
B309,102,105,0.188,0.134,0.7
B309,105,108,0.149,0.134,0.7
B309,108,111,0.244,0.134,0.7
B309,111,112,0.171,0.134,0.7
B310,0,3,0.034,0.013,0.5
B310,3,6,0.022,0.011,1.1
B310,6,9,0.034,0.011,1.2
B310,9,12,0.036,0.013,3.4
B310,12,15,0.048,0.013,1.75
B310,15,18,0.095,0.038,0.7
B310,18,21,0.03,0.007,0.45
B310,21,24,0.046,0.009,0.65
B310,24,27,0.04,0.007,0.35
B310,27,30,0.036,0.007,2.7
B310,30,33,0.038,0.004,0.85
B310,33,36,0.047,0.01,1.2
B310,36,39,0.04,0.007,0.55
B310,39,42,0.098,0.058,0.6
B310,42,45,0.17,0.134,0.7
B310,45,48,0.145,0.094,0.6
B310,48,51,0.114,0.094,0.6
B310,51,54,0.121,0.094,0.6
B310,54,57,0.148,0.094,0.6
B310,57,60,0.135,0.094,0.6
B310,60,63,0.107,0.078,0.35
B310,63,66,0.42,0.078,0.35
B310,66,69,0.221,0.078,0.35
B310,69,72,0.189,0.078,0.35
B310,72,75,0.214,0.078,0.35
B310,75,78,0.265,0.09,0.29
B310,78,81,0.35,0.08,4.2
B310,81,84,0.595,0.051,0.18
B310,84,87,0.895,0.142,0.67
B310,87,89,0.675,0.093,0.56
B311,0,3,0.019,0.009,1.05
B311,3,6,0.019,0.004,1.3
B311,6,9,0.019,0.004,1.25
B311,9,12,0.028,0.004,1.65
B311,12,15,0.054,0.009,1.15
B311,15,18,0.043,0.005,0.95
B311,18,21,0.041,0.004,1.4
B311,21,24,0.016,0.005,0.6
B311,24,27,0.024,0.004,0.9
B311,27,30,0.032,0.004,0.8
B311,30,33,0.028,0.011,0.7
B311,33,36,0.02,0.011,1.6
B311,36,39,0.019,0.004,0.7
B311,39,42,0.027,0.005,1.4
B311,42,45,0.222,0.088,0.45
B311,45,48,0.157,0.088,0.45
B311,48,51,0.236,0.088,0.45
B311,51,54,0.137,0.088,0.45
B311,54,57,0.32,0.088,0.45
B311,57,60,0.154,0.08,0.3
B311,60,63,0.163,0.08,0.3
B311,63,66,0.117,0.08,0.3
B311,66,69,0.177,0.076,0.0
B311,69,72,0.107,0.076,0.0
B311,72,75,0.182,0.076,0.0
B311,75,78,0.895,0.286,0.0
B311,78,81,0.33,0.286,0.0
B311,81,84,0.23,0.286,0.0
B311,84,87,0.59,0.286,0.0
B311,87,90,0.134,0.286,0.0
B311,90,93,0.186,0.138,0.0
B311,93,96,0.145,0.138,0.0
B311,96,99,0.157,0.138,0.0
B311,99,102,0.265,0.138,0.0
B311,102,105,0.221,0.138,0.0
B311,105,108,0.194,0.152,0.0
B311,108,109,0.14,0.152,0.0
B312,0,3,0.016,0.004,1.35
B312,3,6,0.113,0.087,0.9
B312,6,9,0.235,0.198,1.15
B312,9,12,0.014,0.005,0.7
B312,12,15,0.011,0.004,0.4
B312,15,18,0.013,0.004,0.65
B312,18,21,0.031,0.004,0.75
B312,21,24,0.405,0.152,0.0
B312,24,27,0.234,0.152,0.0
B312,27,30,0.139,0.152,0.0
B312,30,33,0.172,0.094,0.75
B312,33,36,0.116,0.094,0.75
B312,36,39,0.107,0.094,0.75
B312,39,42,0.123,0.094,0.75
B312,42,45,0.185,0.094,0.75
B312,45,48,0.207,0.0,0.0
B312,48,51,0.104,0.0,0.0
B312,51,54,0.805,0.0,0.0
B312,54,57,0.74,0.0,0.0
B312,57,60,1.3,0.0,0.0
B312,60,63,2.475,0.0,0.0
B312,63,66,1.09,0.0,0.0
B312,66,69,0.03,0.017,0.54
B312,69,72,0.039,0.028,1.04
B312,72,75,0.045,0.021,1.28
B312,75,78,0.029,0.011,2.03
B312,78,81,0.049,0.025,2.28
B312,81,84,0.162,0.13,0.92
B312,84,87,0.039,0.035,0.89
B312,87,90,0.03,0.023,0.81
B312,90,93,0.163,0.136,1.79
B312,93,96,0.137,0.126,2.24
B312,96,99,0.285,0.117,0.13
B312,99,102,0.207,0.188,0.25
B312,102,105,0.455,0.368,5.0
B312,105,108,0.36,0.321,3.11
B312,108,111,0.205,0.2,3.0
B312,111,114,0.47,0.228,0.39
B312,114,117,0.27,0.252,5.1
B312,117,120,0.265,0.224,4.87
B312,120,123,0.75,0.162,0.47
B312,123,126,0.82,0.029,0.22
B312,126,129,1.0,0.021,0.4
B312,129,132,0.825,0.044,0.36
B312,132,135,0.59,0.015,0.21
B312,135,138,0.57,0.021,0.26
B312,138,141,0.043,0.013,1.79
B312,141,144,0.045,0.011,0.97
B312,144,147,0.051,0.013,1.5
B312,147,150,0.045,0.009,1.21
B312,150,151,0.03,0.013,0.76
B313,0,3,0.03,0.004,0.35
B313,3,6,0.149,0.12,0.4
B313,6,9,0.034,0.007,0.3
B313,9,12,0.056,0.007,0.95
B313,12,15,0.105,0.022,2.0
B313,15,18,0.147,0.042,1.1
B313,18,21,0.05,0.013,0.8
B313,21,24,0.046,0.014,0.3
B313,24,27,0.018,0.007,4.4
B313,27,30,0.019,0.007,2.75
B313,30,33,0.034,0.007,6.8
B313,33,36,0.036,0.009,7.0
B313,36,39,0.039,0.007,10.05
B313,39,42,0.035,0.009,5.15
B313,42,45,0.147,0.099,7.0
B313,45,48,0.795,0.65,13.5
B313,48,51,1.24,0.0,0.0
B313,51,54,0.58,0.0,0.0
B313,54,57,1.29,0.0,0.0
B313,57,60,0.975,0.0,0.0
B313,60,63,0.164,0.0,0.0
B313,63,66,0.485,0.0,0.0
B313,66,69,0.355,0.0,0.0
B313,69,72,0.47,0.0,0.0
B313,72,75,0.74,0.0,0.0
B313,75,78,0.615,0.0,0.0
B313,78,81,0.44,0.0,0.0
B313,81,84,0.167,0.0,0.0
B313,84,87,0.685,0.042,0.17
B313,87,90,1.195,0.027,0.29
B313,90,93,0.585,0.029,0.74
B313,93,96,0.64,0.067,0.94
B313,96,99,0.55,0.061,0.95
B313,99,102,0.82,0.059,0.71
B313,102,105,0.575,0.046,0.46
B313,105,108,0.73,0.05,0.43
B313,108,111,0.555,0.039,0.53
B313,111,114,0.595,0.055,0.84
B313,114,117,0.59,0.042,0.3
B313,117,120,0.645,0.068,0.21
B313,120,123,0.335,0.029,0.28
B313,123,126,0.82,0.073,0.28
B313,126,129,0.755,0.052,0.28
B313,129,132,0.595,0.105,1.62
B313,132,135,0.575,0.091,1.7
B313,135,137,0.68,0.194,0.42
B314,0,3,0.735,0.63,21.6
B314,3,6,0.13,0.064,0.25
B314,6,9,0.004,0.005,1.4
B314,9,12,0.005,0.007,0.6
B314,12,15,0.009,0.009,1.0
B314,15,18,0.004,0.005,0.4
B314,18,21,0.006,0.007,1.25
B314,21,24,0.009,0.007,2.7
B314,24,27,0.012,0.009,1.2
B314,27,30,0.032,0.013,1.1
B314,30,33,0.01,0.009,1.3
B314,33,36,0.735,0.59,1.65
B314,36,39,0.36,0.0,0.0
B314,39,42,0.156,0.0,0.0
B314,42,45,0.124,0.0,0.0
B314,45,48,0.685,0.0,0.0
B314,48,51,0.465,0.0,0.0
B314,51,54,0.35,1.36,0.0
B314,54,57,2.3,1.36,0.0
B314,57,60,1.9,1.36,0.0
B314,60,63,1.93,1.36,0.0
B314,63,66,1.0,1.36,0.0
B314,66,69,0.405,0.71,0.0
B314,69,72,1.86,0.71,0.0
B314,72,75,0.635,0.71,0.0
B315,0,3,0.024,0.005,3.8
B315,3,6,0.019,0.004,6.75
B315,6,9,0.019,0.004,5.35
B315,9,12,0.028,0.004,8.35
B315,12,15,0.85,0.53,0.025
B315,15,18,0.059,0.024,1.8
B315,18,21,0.103,0.032,0.35
B315,21,24,0.09,0.016,1.25
B315,24,27,0.108,0.014,1.6
B315,27,30,0.091,0.016,0.95
B315,30,33,0.15,0.102,0.45
B315,33,36,0.755,0.55,0.95
B315,36,39,0.012,0.004,0.3
B315,39,42,0.435,0.71,0.0
B315,42,45,0.43,0.71,0.0
B315,45,48,1.24,1.11,0.0
B315,48,51,2.45,1.11,0.0
B315,51,54,0.885,1.11,0.0
B315,54,57,0.68,1.11,0.0
B315,57,60,0.5,1.11,0.0
B315,60,63,0.835,1.15,0.0
B315,63,66,0.6,1.15,0.0
B315,66,69,3.0,1.15,0.0
B315,69,72,0.985,1.15,0.0
B315,72,75,1.555,1.15,0.0
B315,75,78,0.455,0.64,0.0
B315,78,81,1.12,0.64,0.0
B315,81,84,1.205,0.64,0.0
B315,84,87,0.027,0.009,1.06
B315,87,90,0.021,0.005,1.13
B315,90,93,0.033,0.009,2.73
B315,93,96,0.049,0.024,1.95
B316,0,3,0.019,0.009,0.5
B316,3,6,0.014,0.004,0.25
B316,6,9,0.016,0.004,0.25
B316,9,12,0.023,0.004,0.5
B316,12,15,0.041,0.023,0.65
B316,15,18,0.45,0.37,0.45
B316,18,21,0.056,0.013,4.48
B316,21,24,0.072,0.013,16.7
B316,24,27,0.06,0.013,10.9
B316,27,30,0.048,0.011,11.6
B316,30,33,0.031,0.011,2.98
B316,33,36,0.02,0.009,1.33
B316,36,39,0.027,0.011,2.23
B316,39,42,0.031,0.009,1.33
B316,42,45,0.041,0.009,1.66
B316,45,48,0.02,0.007,3.3
B316,48,51,0.032,0.009,9.2
B316,51,54,0.087,0.009,8.8
B316,54,57,0.068,0.026,1.9
B316,57,60,0.031,0.007,1.6
B316,60,63,0.665,0.61,1.58
B316,63,66,0.038,0.013,1.22
B316,66,69,0.58,0.64,0.0
B316,69,72,0.235,0.64,0.0
B316,72,75,0.105,0.94,0.0
B316,75,78,0.68,0.94,0.0
B316,78,81,1.76,0.94,0.0
B316,81,84,1.46,0.94,0.0
B316,84,87,1.3,0.94,0.0
B316,87,90,0.415,0.65,0.0
B316,90,93,0.975,0.65,0.0
B316,93,96,0.595,0.076,0.27
B316,96,99,0.64,0.044,0.025
B316,99,102,0.71,0.029,0.025
B316,102,105,0.305,0.021,0.09
B316,105,108,0.255,0.013,0.13
B316,108,111,0.57,0.224,1.48
B316,111,114,0.505,0.065,0.51
B316,114,117,0.49,0.117,0.97
B316,117,120,0.645,0.126,0.45
B316,120,123,0.645,0.072,0.38
B317,0,3,0.033,0.013,2.26
B317,3,6,0.064,0.013,2.66
B317,6,9,0.064,0.013,3.78
B317,9,12,0.038,0.009,1.98
B317,12,15,0.056,0.011,1.1
B317,15,18,0.06,0.011,4.08
B317,18,21,0.074,0.013,7.2
B317,21,24,0.052,0.011,2.73
B317,24,27,0.031,0.011,2.81
B317,27,30,0.028,0.011,1.3
B317,30,33,0.049,0.009,1.51
B317,33,36,0.05,0.009,1.97
B317,36,39,0.385,0.65,0.0
B317,39,42,0.855,0.65,0.0
B317,42,45,1.03,0.65,0.0
B317,45,48,0.665,0.89,0.0
B317,48,51,1.165,0.89,0.0
B317,51,54,1.31,0.89,0.0
B317,54,57,0.535,0.89,0.0
B317,57,60,0.705,0.89,0.0
B317,60,63,1.09,1.08,0.0
B317,63,66,1.245,1.08,0.0
B317,66,69,1.645,1.08,0.0
B317,69,72,0.99,1.08,0.0
B317,72,75,0.715,1.08,0.0
B317,75,78,1.16,0.95,0.0
B317,78,81,0.96,0.95,0.0
B317,81,84,1.375,0.95,0.0
B317,84,87,1.19,0.95,0.0
B317,87,90,0.26,0.95,0.0
B317,90,93,0.3,0.524,0.0
B317,93,96,0.132,0.118,0.0
B317,96,99,0.625,0.32,0.0
B317,99,102,0.865,0.546,0.0
B317,102,105,1.26,1.05,0.0
B317,105,108,1.515,1.22,0.0
B317,108,111,1.11,0.89,0.0
B317,111,114,0.167,0.146,0.0
B317,114,117,2.57,2.3,0.0
B317,117,120,0.345,0.21,0.0
B317,120,123,0.33,0.304,0.0
B317,123,126,0.26,0.226,0.0
B317,126,129,0.24,0.226,0.0
B317,129,131,0.625,0.047,0.51
B318,0,3,0.067,0.011,0.78
B318,3,6,0.05,0.009,0.66
B318,6,9,0.03,0.007,0.62
B318,9,12,0.043,0.009,0.68
B318,12,15,0.043,0.009,0.85
B318,15,18,0.024,0.009,1.15
B318,18,21,0.03,0.015,0.78
B318,21,24,0.028,0.013,0.65
B318,24,27,0.032,0.011,1.3
B318,27,30,0.032,0.013,0.83
B318,30,33,0.034,0.013,1.13
B318,33,36,0.022,0.007,0.84
B318,36,39,0.112,0.103,1.11
B318,39,42,0.021,0.009,4.07
B318,42,45,0.3,0.27,0.0
B318,45,48,0.395,0.35,0.0
B318,48,51,0.39,0.32,0.0
B318,51,54,0.36,0.306,0.0
B318,54,57,0.655,0.596,0.0
B318,57,60,0.505,0.49,0.0
B318,60,63,0.665,0.64,0.0
B318,63,66,0.68,0.581,0.0
B318,66,69,0.75,0.652,0.0
B318,69,72,1.095,0.918,0.0
B318,72,75,0.365,0.318,0.0
B318,75,78,0.48,0.394,0.0
B318,78,81,0.485,0.396,0.0
B318,81,84,0.45,0.302,0.0
B318,84,87,0.305,0.096,0.0
B318,87,90,0.315,0.132,0.0
B318,90,93,0.355,0.072,0.0
B318,93,96,0.465,0.152,0.0
B318,96,99,0.44,0.094,0.0
B318,99,102,0.34,0.132,0.0
B318,102,105,0.315,0.043,0.0
B318,105,108,0.495,0.035,8.8
B318,108,111,0.64,0.013,0.88
B318,111,114,0.48,0.039,0.14
B318,114,117,0.63,0.031,0.07
B318,117,120,0.555,0.031,0.18
B318,120,123,0.54,0.029,0.16
B318,123,126,0.69,0.017,0.09
B318,126,129,0.505,0.013,0.99
B318,129,132,0.5,0.032,5.5
B318,132,135,0.645,0.021,2.2
B318,135,138,0.445,0.021,0.11
B318,138,141,0.88,0.28,0.17
B318,141,144,1.205,0.449,0.43
B318,144,147,0.685,0.077,0.59
B318,147,150,0.75,0.056,0.19
B318,150,153,0.65,0.015,0.19
B318,153,156,0.535,0.026,0.12
B318,156,158,0.385,0.017,0.42
B319,0,3,0.025,0.009,3.83
B319,3,6,0.026,0.019,1.99
B319,6,9,0.03,0.009,1.05
B319,9,12,0.044,0.013,0.69
B319,12,15,0.052,0.011,1.07
B319,15,18,0.04,0.009,0.5
B319,18,21,0.034,0.007,0.39
B319,21,24,0.008,0.004,0.025
B319,24,27,0.015,0.007,0.27
B319,27,30,0.028,0.013,0.25
B319,30,33,0.395,0.048,0.0
B319,33,36,0.445,0.176,0.0
B319,36,39,0.53,0.234,0.0
B319,39,42,0.44,0.074,0.0
B319,42,45,0.21,0.048,0.0
B319,45,48,0.14,0.113,0.0
B319,48,51,0.475,0.37,0.0
B319,51,54,0.3,0.266,0.0
B319,54,57,0.425,0.348,0.0
B319,57,60,1.06,0.74,0.0
B319,60,63,0.31,0.082,0.0
B319,63,66,0.27,0.072,0.0
B319,66,69,0.455,0.262,0.0
B319,69,72,0.935,0.716,0.0
B319,72,75,1.66,1.51,0.0
B319,75,78,0.024,0.011,0.97
B319,78,81,0.031,0.013,1.58
B319,81,84,0.034,0.017,2.06
B319,84,87,0.038,0.019,1.54
B319,87,90,0.033,0.013,9.7
B319,90,93,0.029,0.009,16.5
B319,93,96,1.53,1.02,3.1
B319,96,99,0.285,0.015,0.14
B319,99,102,0.905,0.021,0.44
B319,102,105,0.535,0.023,0.3
B319,105,108,1.02,0.072,1.77
B320,0,3,0.019,0.009,0.14
B320,3,6,0.02,0.009,0.16
B320,6,9,0.017,0.007,0.33
B320,9,12,0.028,0.009,0.5
B320,12,15,0.016,0.007,0.28
B320,15,18,0.016,0.007,1.23
B320,18,21,0.021,0.007,0.32
B320,21,24,0.017,0.007,0.57
B320,24,27,0.02,0.007,0.89
B320,27,30,0.019,0.009,0.64
B320,30,33,0.019,0.009,1.57
B320,33,36,0.024,0.007,0.57
B320,36,39,0.27,0.212,0.0
B320,39,42,0.365,0.304,0.0
B320,42,45,0.42,0.242,0.0
B320,45,48,0.245,0.128,0.0
B320,48,51,0.375,0.222,0.0
B320,51,54,0.425,0.244,0.0
B320,54,57,1.0,0.652,0.0
B320,57,60,0.295,0.142,0.0
B320,60,63,0.25,0.116,0.0
B320,63,66,0.825,0.676,0.0
B320,66,69,0.6,0.086,0.0
B320,69,72,1.972,1.68,0.0
B320,72,75,1.837,1.19,0.0
B320,75,78,1.947,1.31,0.0
B320,78,81,1.879,1.3,0.0
B320,81,84,1.159,0.338,0.0
B320,84,87,0.638,0.068,0.0
B320,87,90,0.81,0.696,0.0
B320,90,93,0.575,0.46,0.0
B320,93,96,0.3,0.176,0.0
B320,96,99,0.15,0.114,0.0
B320,99,101,0.13,0.114,0.0
B321,0,3,0.035,0.021,0.26
B321,3,6,0.023,0.013,0.19
B321,6,9,0.024,0.013,1.05
B321,9,12,0.018,0.009,0.025
B321,12,15,0.02,0.011,0.025
B321,15,18,0.015,0.011,0.025
B321,18,21,0.015,0.007,0.025
B321,21,24,0.015,0.007,0.11
B321,24,27,0.018,0.007,0.025
B321,27,30,0.145,0.126,0.0
B321,30,33,0.225,0.198,0.0
B321,33,36,0.115,0.102,0.0
B321,36,39,0.125,0.11,0.0
B321,39,42,0.165,0.14,0.0
B321,42,45,0.34,0.31,0.0
B321,45,48,0.265,0.252,0.0
B321,48,51,0.135,0.124,0.0
B321,51,54,0.109,0.072,0.0
B321,54,57,0.116,0.076,0.0
B321,57,60,0.228,0.13,0.0
B321,60,63,0.19,0.12,0.0
B321,63,66,0.184,0.098,0.0
B321,66,69,0.54,0.3,0.0
B321,69,72,0.28,0.154,0.0
B321,72,75,0.275,0.124,0.0
B321,75,78,2.162,1.64,0.0
B321,78,81,1.23,0.88,0.0
B321,81,84,0.755,0.202,0.0
